"address","categories/0","categoryName","cid","city","countryCode","fid","imageUrl","isAdvertisement","isLocalGuide","likesCount","location/lat","location/lng","name","neighborhood","permanentlyClosed","placeId","postalCode","price","publishAt","publishedAtDate","rating","responseFromOwnerDate","responseFromOwnerText","reviewContext/Reservation recommended","reviewContext/Visited on","reviewContext/Wait time","reviewId","reviewImageUrls/0","reviewImageUrls/1","reviewImageUrls/2","reviewImageUrls/3","reviewImageUrls/4","reviewImageUrls/5","reviewImageUrls/6","reviewImageUrls/7","reviewImageUrls/8","reviewImageUrls/9","reviewImageUrls/10","reviewImageUrls/11","reviewImageUrls/12","reviewImageUrls/13","reviewImageUrls/14","reviewImageUrls/15","reviewImageUrls/16","reviewImageUrls/17","reviewImageUrls/18","reviewImageUrls/19","reviewImageUrls/20","reviewImageUrls/21","reviewImageUrls/22","reviewImageUrls/23","reviewImageUrls/24","reviewImageUrls/25","reviewImageUrls/26","reviewImageUrls/27","reviewImageUrls/28","reviewImageUrls/29","reviewImageUrls/30","reviewImageUrls/31","reviewImageUrls/32","reviewImageUrls/33","reviewImageUrls/34","reviewImageUrls/35","reviewImageUrls/36","reviewImageUrls/37","reviewImageUrls/38","reviewImageUrls/39","reviewImageUrls/40","reviewImageUrls/41","reviewImageUrls/42","reviewImageUrls/43","reviewImageUrls/44","reviewImageUrls/45","reviewImageUrls/46","reviewImageUrls/47","reviewImageUrls/48","reviewImageUrls/49","reviewOrigin","reviewUrl","reviewerId","reviewerNumberOfReviews","reviewerPhotoUrl","reviewerUrl","reviewsCount","searchString","stars","state","street","temporarilyClosed","text","textTranslated","title","totalScore","url"
"2CJ7+24F, Kauman, Blora, Blora Regency, Central Java 58213, Indonesia","Cemetery","Cemetery","2406620282622956575","Blora Regency","ID","0x2e7740e28721ce47:0x216608656efdd41f","https://lh5.googleusercontent.com/p/AF1QipML7hzAxY5m4FFBdVeD20P-gmFpul_lbHWq3DGn=w408-h306-k-no","false","false","0","-6.9699381","111.4128001","Alex Agus Darmawan","Kauman, Blora","false","ChIJR84hh-JAdy4RH9T9bmUIZiE","58213",,"3 years ago","2021-05-16T03:46:22.616Z",,,,,,,"ChZDSUhNMG9nS0VJQ0FnSURLamV5eGNBEAE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURLamV5eGNBEAE!2m1!1s0x0:0x216608656efdd41f!3m1!1s2@1:CIHM0ogKEICAgIDKjeyxcA%7CCgwIjquChQYQoKX3pQI%7C?hl=en","104403575680990470750","1","https://lh3.googleusercontent.com/a/ACg8ocLGEgYNv5R5lkZyqTJpKupsXzxOCWpoa6Ao89yOBVKGTu49gA=s120-c-rp-mo-br100","https://www.google.com/maps/contrib/104403575680990470750?hl=en","49","Direct Detail URL: https://www.google.com/maps/place/MAKAM+SUNAN+POJOK+%EA%A6%A9%EA%A6%8F%EA%A6%A9%EA%A7%80%EA%A6%B1%EA%A6%B8%EA%A6%A4%EA%A6%A4%EA%A7%80%EA%A6%A5%EA%A6%B4%EA%A6%97%EA%A6%B4%EA%A6%8F%EA%A7%80/@-6.9697985,111.4125968,19.51z/data=!4m14!1m5!3m4!2zNsKwNTgnMTAuOSJTIDExMcKwMjQnNDYuMiJF!8m2!3d-6.9697038!4d111.412843!3m7!1s0x2e7740e28721ce47:0x216608656efdd41f!8m2!3d-6.9699381!4d111.4128001!9m1!1b1!16s%2Fg%2F11f15jzkb4?entry=ttu&g_ep=EgoyMDI0MTAwMi4xIKXMDSoASAFQAw%3D%3D","5","Central Java","2CJ7+24F","false","Ada yang tahu nomor telp juru kunci makam sunan pojok ??","Does anyone know the telephone number of the caretaker of the Sunan Corner tomb??","MAKAM SUNAN POJOK ꦩꦏꦩ꧀ꦱꦸꦤꦤ꧀ꦥꦴꦗꦴꦏ꧀","4.6","https://www.google.com/maps/search/?api=1&query=MAKAM%20SUNAN%20POJOK%20%EA%A6%A9%EA%A6%8F%EA%A6%A9%EA%A7%80%EA%A6%B1%EA%A6%B8%EA%A6%A4%EA%A6%A4%EA%A7%80%EA%A6%A5%EA%A6%B4%EA%A6%97%EA%A6%B4%EA%A6%8F%EA%A7%80&query_place_id=ChIJR84hh-JAdy4RH9T9bmUIZiE"
"2CJ7+24F, Kauman, Blora, Blora Regency, Central Java 58213, Indonesia","Cemetery","Cemetery","2406620282622956575","Blora Regency","ID","0x2e7740e28721ce47:0x216608656efdd41f","https://lh5.googleusercontent.com/p/AF1QipML7hzAxY5m4FFBdVeD20P-gmFpul_lbHWq3DGn=w408-h306-k-no","false","true","0","-6.9699381","111.4128001","Ari Rahma","Kauman, Blora","false","ChIJR84hh-JAdy4RH9T9bmUIZiE","58213",,"3 years ago","2021-06-04T03:26:19.558Z",,,,,,,"ChdDSUhNMG9nS0VJQ0FnSUNxdXBPVndRRRAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNxdXBPVndRRRAB!2m1!1s0x0:0x216608656efdd41f!3m1!1s2@1:CIHM0ogKEICAgICqupOVwQE%7CCgwI27rmhQYQoJqligI%7C?hl=en","107866443836663052838","43","https://lh3.googleusercontent.com/a-/ALV-UjUGBzEEB1t1T86TnC_cD-fBPwYt0N8e2RyimNXfVZAYWFqXwv8w=s120-c-rp-mo-ba3-br100","https://www.google.com/maps/contrib/107866443836663052838?hl=en","49","Direct Detail URL: https://www.google.com/maps/place/MAKAM+SUNAN+POJOK+%EA%A6%A9%EA%A6%8F%EA%A6%A9%EA%A7%80%EA%A6%B1%EA%A6%B8%EA%A6%A4%EA%A6%A4%EA%A7%80%EA%A6%A5%EA%A6%B4%EA%A6%97%EA%A6%B4%EA%A6%8F%EA%A7%80/@-6.9697985,111.4125968,19.51z/data=!4m14!1m5!3m4!2zNsKwNTgnMTAuOSJTIDExMcKwMjQnNDYuMiJF!8m2!3d-6.9697038!4d111.412843!3m7!1s0x2e7740e28721ce47:0x216608656efdd41f!8m2!3d-6.9699381!4d111.4128001!9m1!1b1!16s%2Fg%2F11f15jzkb4?entry=ttu&g_ep=EgoyMDI0MTAwMi4xIKXMDSoASAFQAw%3D%3D","5","Central Java","2CJ7+24F","false","Tempat nyaman untuk berziarah. Bersih dan terang.","Comfortable place for pilgrimage. Clean and bright.","MAKAM SUNAN POJOK ꦩꦏꦩ꧀ꦱꦸꦤꦤ꧀ꦥꦴꦗꦴꦏ꧀","4.6","https://www.google.com/maps/search/?api=1&query=MAKAM%20SUNAN%20POJOK%20%EA%A6%A9%EA%A6%8F%EA%A6%A9%EA%A7%80%EA%A6%B1%EA%A6%B8%EA%A6%A4%EA%A6%A4%EA%A7%80%EA%A6%A5%EA%A6%B4%EA%A6%97%EA%A6%B4%EA%A6%8F%EA%A7%80&query_place_id=ChIJR84hh-JAdy4RH9T9bmUIZiE"
"2CJ7+24F, Kauman, Blora, Blora Regency, Central Java 58213, Indonesia","Cemetery","Cemetery","2406620282622956575","Blora Regency","ID","0x2e7740e28721ce47:0x216608656efdd41f","https://lh5.googleusercontent.com/p/AF1QipML7hzAxY5m4FFBdVeD20P-gmFpul_lbHWq3DGn=w408-h306-k-no","false","true","0","-6.9699381","111.4128001","Mamet Widodo","Kauman, Blora","false","ChIJR84hh-JAdy4RH9T9bmUIZiE","58213",,"5 years ago","2019-01-12T14:45:15.381Z",,,,,,,"ChdDSUhNMG9nS0VJQ0FnSURJLWVudHdnRRAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURJLWVudHdnRRAB!2m1!1s0x0:0x216608656efdd41f!3m1!1s2@1:CIHM0ogKEICAgIDI-entwgE%7CCgwI-_rn4QUQ89fWtQE%7C?hl=en","100293140371150165574","57","https://lh3.googleusercontent.com/a/ACg8ocI1I5mpE25Ou7WV_CG0GhSFyeVP4QDfiRl0uXjrUWwtEGwikw=s120-c-rp-mo-ba3-br100","https://www.google.com/maps/contrib/100293140371150165574?hl=en","49","Direct Detail URL: https://www.google.com/maps/place/MAKAM+SUNAN+POJOK+%EA%A6%A9%EA%A6%8F%EA%A6%A9%EA%A7%80%EA%A6%B1%EA%A6%B8%EA%A6%A4%EA%A6%A4%EA%A7%80%EA%A6%A5%EA%A6%B4%EA%A6%97%EA%A6%B4%EA%A6%8F%EA%A7%80/@-6.9697985,111.4125968,19.51z/data=!4m14!1m5!3m4!2zNsKwNTgnMTAuOSJTIDExMcKwMjQnNDYuMiJF!8m2!3d-6.9697038!4d111.412843!3m7!1s0x2e7740e28721ce47:0x216608656efdd41f!8m2!3d-6.9699381!4d111.4128001!9m1!1b1!16s%2Fg%2F11f15jzkb4?entry=ttu&g_ep=EgoyMDI0MTAwMi4xIKXMDSoASAFQAw%3D%3D","4","Central Java","2CJ7+24F","false","Wisata religi di jantung kota blora.tempatnya eksotik .nyaman","Religious tourism in the heart of Blora city. The place is exotic and comfortable","MAKAM SUNAN POJOK ꦩꦏꦩ꧀ꦱꦸꦤꦤ꧀ꦥꦴꦗꦴꦏ꧀","4.6","https://www.google.com/maps/search/?api=1&query=MAKAM%20SUNAN%20POJOK%20%EA%A6%A9%EA%A6%8F%EA%A6%A9%EA%A7%80%EA%A6%B1%EA%A6%B8%EA%A6%A4%EA%A6%A4%EA%A7%80%EA%A6%A5%EA%A6%B4%EA%A6%97%EA%A6%B4%EA%A6%8F%EA%A7%80&query_place_id=ChIJR84hh-JAdy4RH9T9bmUIZiE"
"2CJ7+24F, Kauman, Blora, Blora Regency, Central Java 58213, Indonesia","Cemetery","Cemetery","2406620282622956575","Blora Regency","ID","0x2e7740e28721ce47:0x216608656efdd41f","https://lh5.googleusercontent.com/p/AF1QipML7hzAxY5m4FFBdVeD20P-gmFpul_lbHWq3DGn=w408-h306-k-no","false","true","0","-6.9699381","111.4128001","Ikhsan Rosyid","Kauman, Blora","false","ChIJR84hh-JAdy4RH9T9bmUIZiE","58213",,"2 years ago","2021-11-24T10:16:12.352Z",,,,,,,"ChdDSUhNMG9nS0VJQ0FnSURHcW9TeXl3RRAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURHcW9TeXl3RRAB!2m1!1s0x0:0x216608656efdd41f!3m1!1s2@1:CIHM0ogKEICAgIDGqoSyywE%7CCgwI7aH4jAYQiJSdpwM%7C?hl=en","115068968591309945607","366","https://lh3.googleusercontent.com/a-/ALV-UjVpoOQpp6UUK4pjP5eVN2kiI-TGUGcNNf1Z6gApEH1ni0YXpcU=s120-c-rp-mo-ba6-br100","https://www.google.com/maps/contrib/115068968591309945607?hl=en","49","Direct Detail URL: https://www.google.com/maps/place/MAKAM+SUNAN+POJOK+%EA%A6%A9%EA%A6%8F%EA%A6%A9%EA%A7%80%EA%A6%B1%EA%A6%B8%EA%A6%A4%EA%A6%A4%EA%A7%80%EA%A6%A5%EA%A6%B4%EA%A6%97%EA%A6%B4%EA%A6%8F%EA%A7%80/@-6.9697985,111.4125968,19.51z/data=!4m14!1m5!3m4!2zNsKwNTgnMTAuOSJTIDExMcKwMjQnNDYuMiJF!8m2!3d-6.9697038!4d111.412843!3m7!1s0x2e7740e28721ce47:0x216608656efdd41f!8m2!3d-6.9699381!4d111.4128001!9m1!1b1!16s%2Fg%2F11f15jzkb4?entry=ttu&g_ep=EgoyMDI0MTAwMi4xIKXMDSoASAFQAw%3D%3D","5","Central Java","2CJ7+24F","false","Makam tempat bupati Tuban ke-18.","The grave of the 18th regent of Tuban.","MAKAM SUNAN POJOK ꦩꦏꦩ꧀ꦱꦸꦤꦤ꧀ꦥꦴꦗꦴꦏ꧀","4.6","https://www.google.com/maps/search/?api=1&query=MAKAM%20SUNAN%20POJOK%20%EA%A6%A9%EA%A6%8F%EA%A6%A9%EA%A7%80%EA%A6%B1%EA%A6%B8%EA%A6%A4%EA%A6%A4%EA%A7%80%EA%A6%A5%EA%A6%B4%EA%A6%97%EA%A6%B4%EA%A6%8F%EA%A7%80&query_place_id=ChIJR84hh-JAdy4RH9T9bmUIZiE"
"2CJ7+24F, Kauman, Blora, Blora Regency, Central Java 58213, Indonesia","Cemetery","Cemetery","2406620282622956575","Blora Regency","ID","0x2e7740e28721ce47:0x216608656efdd41f","https://lh5.googleusercontent.com/p/AF1QipML7hzAxY5m4FFBdVeD20P-gmFpul_lbHWq3DGn=w408-h306-k-no","false","true","3","-6.9699381","111.4128001","LIBRAKU CHANNEL","Kauman, Blora","false","ChIJR84hh-JAdy4RH9T9bmUIZiE","58213",,"5 years ago","2019-03-26T15:29:24.091Z",,,,,,,"ChdDSUhNMG9nS0VJQ0FnSURvcjVteDBnRRAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURvcjVteDBnRRAB!2m1!1s0x0:0x216608656efdd41f!3m1!1s2@1:CIHM0ogKEICAgIDor5mx0gE%7CCgsI1Irp5AUQ0MvlKw%7C?hl=en","110693441962710148708","186","https://lh3.googleusercontent.com/a-/ALV-UjXuqMHobwHL1_lnaQCFVecAfSHntkxJHJxSCtDp--u7XpesMDjapQ=s120-c-rp-mo-ba5-br100","https://www.google.com/maps/contrib/110693441962710148708?hl=en","49","Direct Detail URL: https://www.google.com/maps/place/MAKAM+SUNAN+POJOK+%EA%A6%A9%EA%A6%8F%EA%A6%A9%EA%A7%80%EA%A6%B1%EA%A6%B8%EA%A6%A4%EA%A6%A4%EA%A7%80%EA%A6%A5%EA%A6%B4%EA%A6%97%EA%A6%B4%EA%A6%8F%EA%A7%80/@-6.9697985,111.4125968,19.51z/data=!4m14!1m5!3m4!2zNsKwNTgnMTAuOSJTIDExMcKwMjQnNDYuMiJF!8m2!3d-6.9697038!4d111.412843!3m7!1s0x2e7740e28721ce47:0x216608656efdd41f!8m2!3d-6.9699381!4d111.4128001!9m1!1b1!16s%2Fg%2F11f15jzkb4?entry=ttu&g_ep=EgoyMDI0MTAwMi4xIKXMDSoASAFQAw%3D%3D","5","Central Java","2CJ7+24F","false","Makam Simbah Abdurrahim Sunan Pojok, wali Allah yg mulia.","Tomb of Simbah Abdurrahim Sunan Pojok, the noble saint of Allah.","MAKAM SUNAN POJOK ꦩꦏꦩ꧀ꦱꦸꦤꦤ꧀ꦥꦴꦗꦴꦏ꧀","4.6","https://www.google.com/maps/search/?api=1&query=MAKAM%20SUNAN%20POJOK%20%EA%A6%A9%EA%A6%8F%EA%A6%A9%EA%A7%80%EA%A6%B1%EA%A6%B8%EA%A6%A4%EA%A6%A4%EA%A7%80%EA%A6%A5%EA%A6%B4%EA%A6%97%EA%A6%B4%EA%A6%8F%EA%A7%80&query_place_id=ChIJR84hh-JAdy4RH9T9bmUIZiE"
"2CJ7+24F, Kauman, Blora, Blora Regency, Central Java 58213, Indonesia","Cemetery","Cemetery","2406620282622956575","Blora Regency","ID","0x2e7740e28721ce47:0x216608656efdd41f","https://lh5.googleusercontent.com/p/AF1QipML7hzAxY5m4FFBdVeD20P-gmFpul_lbHWq3DGn=w408-h306-k-no","false","true","1","-6.9699381","111.4128001","eswidodo 5758","Kauman, Blora","false","ChIJR84hh-JAdy4RH9T9bmUIZiE","58213",,"5 years ago","2018-12-29T18:09:42.647Z",,,,,,,"ChdDSUhNMG9nS0VJQ0FnSURJc3Mtdjh3RRAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURJc3Mtdjh3RRAB!2m1!1s0x0:0x216608656efdd41f!3m1!1s2@1:CIHM0ogKEICAgIDIss-v8wE%7CCgwI5vCe4QUQw5zXtAI%7C?hl=en","107062161860759426292","56","https://lh3.googleusercontent.com/a/ACg8ocJalfbapKNQyEr6sg3DbW6RTFhTP3CTXz9l5yrfpJYLnFrJXQ=s120-c-rp-mo-ba4-br100","https://www.google.com/maps/contrib/107062161860759426292?hl=en","49","Direct Detail URL: https://www.google.com/maps/place/MAKAM+SUNAN+POJOK+%EA%A6%A9%EA%A6%8F%EA%A6%A9%EA%A7%80%EA%A6%B1%EA%A6%B8%EA%A6%A4%EA%A6%A4%EA%A7%80%EA%A6%A5%EA%A6%B4%EA%A6%97%EA%A6%B4%EA%A6%8F%EA%A7%80/@-6.9697985,111.4125968,19.51z/data=!4m14!1m5!3m4!2zNsKwNTgnMTAuOSJTIDExMcKwMjQnNDYuMiJF!8m2!3d-6.9697038!4d111.412843!3m7!1s0x2e7740e28721ce47:0x216608656efdd41f!8m2!3d-6.9699381!4d111.4128001!9m1!1b1!16s%2Fg%2F11f15jzkb4?entry=ttu&g_ep=EgoyMDI0MTAwMi4xIKXMDSoASAFQAw%3D%3D","5","Central Java","2CJ7+24F","false","Tenang baik buat introfeksi diri sambil dzikir","Relax, it's good for introspection while dhikr","MAKAM SUNAN POJOK ꦩꦏꦩ꧀ꦱꦸꦤꦤ꧀ꦥꦴꦗꦴꦏ꧀","4.6","https://www.google.com/maps/search/?api=1&query=MAKAM%20SUNAN%20POJOK%20%EA%A6%A9%EA%A6%8F%EA%A6%A9%EA%A7%80%EA%A6%B1%EA%A6%B8%EA%A6%A4%EA%A6%A4%EA%A7%80%EA%A6%A5%EA%A6%B4%EA%A6%97%EA%A6%B4%EA%A6%8F%EA%A7%80&query_place_id=ChIJR84hh-JAdy4RH9T9bmUIZiE"
"2CJ7+24F, Kauman, Blora, Blora Regency, Central Java 58213, Indonesia","Cemetery","Cemetery","2406620282622956575","Blora Regency","ID","0x2e7740e28721ce47:0x216608656efdd41f","https://lh5.googleusercontent.com/p/AF1QipML7hzAxY5m4FFBdVeD20P-gmFpul_lbHWq3DGn=w408-h306-k-no","false","true","2","-6.9699381","111.4128001","Ade Maulana","Kauman, Blora","false","ChIJR84hh-JAdy4RH9T9bmUIZiE","58213",,"5 years ago","2019-07-18T14:28:15.722Z",,,,,,,"ChZDSUhNMG9nS0VJQ0FnSUNVNUxfYkJ3EAE","https://lh5.googleusercontent.com/p/AF1QipPEszyulQOGqxEXNL956rC5U06k9jpKuAGb8dJy=w1920-h1080-k-no-p",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNVNUxfYkJ3EAE!2m1!1s0x0:0x216608656efdd41f!3m1!1s2@1:CIHM0ogKEICAgICU5L_bBw%7CCgwIvIPC6QUQwL7JuAE%7C?hl=en","107606264886864326592","67","https://lh3.googleusercontent.com/a-/ALV-UjUJvhIdKoH7pqGLndgiJrQP6MZxNLIk-Cnwh7BqqnPU-t-ek1LR=s120-c-rp-mo-ba4-br100","https://www.google.com/maps/contrib/107606264886864326592?hl=en","49","Direct Detail URL: https://www.google.com/maps/place/MAKAM+SUNAN+POJOK+%EA%A6%A9%EA%A6%8F%EA%A6%A9%EA%A7%80%EA%A6%B1%EA%A6%B8%EA%A6%A4%EA%A6%A4%EA%A7%80%EA%A6%A5%EA%A6%B4%EA%A6%97%EA%A6%B4%EA%A6%8F%EA%A7%80/@-6.9697985,111.4125968,19.51z/data=!4m14!1m5!3m4!2zNsKwNTgnMTAuOSJTIDExMcKwMjQnNDYuMiJF!8m2!3d-6.9697038!4d111.412843!3m7!1s0x2e7740e28721ce47:0x216608656efdd41f!8m2!3d-6.9699381!4d111.4128001!9m1!1b1!16s%2Fg%2F11f15jzkb4?entry=ttu&g_ep=EgoyMDI0MTAwMi4xIKXMDSoASAFQAw%3D%3D","5","Central Java","2CJ7+24F","false","Tenang dan damai","Quiet and peaceful","MAKAM SUNAN POJOK ꦩꦏꦩ꧀ꦱꦸꦤꦤ꧀ꦥꦴꦗꦴꦏ꧀","4.6","https://www.google.com/maps/search/?api=1&query=MAKAM%20SUNAN%20POJOK%20%EA%A6%A9%EA%A6%8F%EA%A6%A9%EA%A7%80%EA%A6%B1%EA%A6%B8%EA%A6%A4%EA%A6%A4%EA%A7%80%EA%A6%A5%EA%A6%B4%EA%A6%97%EA%A6%B4%EA%A6%8F%EA%A7%80&query_place_id=ChIJR84hh-JAdy4RH9T9bmUIZiE"
"2CJ7+24F, Kauman, Blora, Blora Regency, Central Java 58213, Indonesia","Cemetery","Cemetery","2406620282622956575","Blora Regency","ID","0x2e7740e28721ce47:0x216608656efdd41f","https://lh5.googleusercontent.com/p/AF1QipML7hzAxY5m4FFBdVeD20P-gmFpul_lbHWq3DGn=w408-h306-k-no","false","false","0","-6.9699381","111.4128001","Moch Asnawi","Kauman, Blora","false","ChIJR84hh-JAdy4RH9T9bmUIZiE","58213",,"2 years ago","2022-05-03T17:40:17.088Z",,,,,,,"ChZDSUhNMG9nS0VJQ0FnSUQyNE1lckVREAE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUQyNE1lckVREAE!2m1!1s0x0:0x216608656efdd41f!3m1!1s2@1:CIHM0ogKEICAgID24MerEQ%7CCgsIgdLFkwYQyJ2XKg%7C?hl=en","113206313488018003782","2","https://lh3.googleusercontent.com/a-/ALV-UjV1VSAr04DYkvNObmWRnwGYtMPPJaTKXh-099XGWBCds9fKmQ=s120-c-rp-mo-br100","https://www.google.com/maps/contrib/113206313488018003782?hl=en","49","Direct Detail URL: https://www.google.com/maps/place/MAKAM+SUNAN+POJOK+%EA%A6%A9%EA%A6%8F%EA%A6%A9%EA%A7%80%EA%A6%B1%EA%A6%B8%EA%A6%A4%EA%A6%A4%EA%A7%80%EA%A6%A5%EA%A6%B4%EA%A6%97%EA%A6%B4%EA%A6%8F%EA%A7%80/@-6.9697985,111.4125968,19.51z/data=!4m14!1m5!3m4!2zNsKwNTgnMTAuOSJTIDExMcKwMjQnNDYuMiJF!8m2!3d-6.9697038!4d111.412843!3m7!1s0x2e7740e28721ce47:0x216608656efdd41f!8m2!3d-6.9699381!4d111.4128001!9m1!1b1!16s%2Fg%2F11f15jzkb4?entry=ttu&g_ep=EgoyMDI0MTAwMi4xIKXMDSoASAFQAw%3D%3D","5","Central Java","2CJ7+24F","false","Wisata religi bertambah","Religious tourism increases","MAKAM SUNAN POJOK ꦩꦏꦩ꧀ꦱꦸꦤꦤ꧀ꦥꦴꦗꦴꦏ꧀","4.6","https://www.google.com/maps/search/?api=1&query=MAKAM%20SUNAN%20POJOK%20%EA%A6%A9%EA%A6%8F%EA%A6%A9%EA%A7%80%EA%A6%B1%EA%A6%B8%EA%A6%A4%EA%A6%A4%EA%A7%80%EA%A6%A5%EA%A6%B4%EA%A6%97%EA%A6%B4%EA%A6%8F%EA%A7%80&query_place_id=ChIJR84hh-JAdy4RH9T9bmUIZiE"
"2RQH+PJM, Brentolo, Sewunagaran, Prawoto, Kec. Sukolilo, Kabupaten Pati, Jawa Tengah 59172, Indonesia","Shrine","Shrine","7388772638834327623","Pati Regency","ID","0x2e70b8a1a2f48ce5:0x668a31914fd88047","https://lh5.googleusercontent.com/p/AF1QipNWYdsAPTJ6EMo32vJt41mStmOtVZkV0OrGUJAx=w426-h240-k-no","false","false","0","-6.9606598","110.8290465","Lisa","Sewunagaran, Prawoto, Sukolilo","false","ChIJ5Yz0oqG4cC4RR4DYT5EximY","59172",,"2 years ago","2022-01-24T03:07:31.152Z",,,,,,,"ChdDSUhNMG9nS0VJQ0FnSURtMG9mNzdnRRAB","https://lh5.googleusercontent.com/p/AF1QipNqtYYnP192sQSf3JGLNROLvY3GVD5Y9fgsoh1W=w1920-h1080-k-no-p",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURtMG9mNzdnRRAB!2m1!1s0x0:0x668a31914fd88047!3m1!1s2@1:CIHM0ogKEICAgIDm0of77gE%7CCgsI86-4jwYQyPLxSA%7C?hl=en","117621077376437226414","32","https://lh3.googleusercontent.com/a-/ALV-UjV3G67cjoD3yGs6WHS6SZCE5qU0qadJqdqeCI7zvdnCD2N6sl6W=s120-c-rp-mo-br100","https://www.google.com/maps/contrib/117621077376437226414?hl=en","97","Direct Detail URL: https://www.google.com/maps/place/Makam+Sunan+Prawoto/@-6.9606249,110.8286955,19.55z/data=!4m14!1m5!3m4!2zNsKwNTcnMzcuOCJTIDExMMKwNDknNDQuNiJF!8m2!3d-6.9605!4d110.8290572!3m7!1s0x2e70b8a1a2f48ce5:0x668a31914fd88047!8m2!3d-6.9606598!4d110.8290465!9m1!1b1!16s%2Fg%2F11bv6l6dfl?entry=ttu&g_ep=EgoyMDI0MTAwMi4xIKXMDSoASAFQAw%3D%3D","5","Central Java","2RQH+PJM, Brentolo","false","Good",,"Makam Sunan Prawoto","4.3","https://www.google.com/maps/search/?api=1&query=Makam%20Sunan%20Prawoto&query_place_id=ChIJ5Yz0oqG4cC4RR4DYT5EximY"
"2RQH+PJM, Brentolo, Sewunagaran, Prawoto, Kec. Sukolilo, Kabupaten Pati, Jawa Tengah 59172, Indonesia","Shrine","Shrine","7388772638834327623","Pati Regency","ID","0x2e70b8a1a2f48ce5:0x668a31914fd88047","https://lh5.googleusercontent.com/p/AF1QipNWYdsAPTJ6EMo32vJt41mStmOtVZkV0OrGUJAx=w426-h240-k-no","false","true","0","-6.9606598","110.8290465","SDN PAKEM 02","Sewunagaran, Prawoto, Sukolilo","false","ChIJ5Yz0oqG4cC4RR4DYT5EximY","59172",,"6 years ago","2018-01-22T09:47:49.747Z",,,,,,,"ChdDSUhNMG9nS0VJQ0FnSUN3MU0ySzNRRRAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUN3MU0ySzNRRRAB!2m1!1s0x0:0x668a31914fd88047!3m1!1s2@1:CIHM0ogKEICAgICw1M2K3QE%7CCgwIxeaW0wUQwKGZ5AI%7C?hl=en","102609810568321174344","25","https://lh3.googleusercontent.com/a-/ALV-UjVx2Z5JN1FlNb-cDhHXlNJxLIpSL1jCRpnMQEmB5HNGKJZLYWo=s120-c-rp-mo-ba3-br100","https://www.google.com/maps/contrib/102609810568321174344?hl=en","97","Direct Detail URL: https://www.google.com/maps/place/Makam+Sunan+Prawoto/@-6.9606249,110.8286955,19.55z/data=!4m14!1m5!3m4!2zNsKwNTcnMzcuOCJTIDExMMKwNDknNDQuNiJF!8m2!3d-6.9605!4d110.8290572!3m7!1s0x2e70b8a1a2f48ce5:0x668a31914fd88047!8m2!3d-6.9606598!4d110.8290465!9m1!1b1!16s%2Fg%2F11bv6l6dfl?entry=ttu&g_ep=EgoyMDI0MTAwMi4xIKXMDSoASAFQAw%3D%3D","4","Central Java","2RQH+PJM, Brentolo","false","Sip",,"Makam Sunan Prawoto","4.3","https://www.google.com/maps/search/?api=1&query=Makam%20Sunan%20Prawoto&query_place_id=ChIJ5Yz0oqG4cC4RR4DYT5EximY"
